day,open,high,low,close,volume
2020-02-06,71.34,85.61,71.34,85.61,923810
2020-02-07,94.17,94.17,94.17,94.17,260250
2020-02-10,103.59,103.59,103.59,103.59,243874
2020-02-11,113.95,113.95,113.95,113.95,272940
2020-02-12,125.35,125.35,125.35,125.35,987408
2020-02-13,137.89,137.89,137.89,137.89,937384
2020-02-14,151.68,151.68,151.68,151.68,1687069
2020-02-17,151.0,166.85,143.01,166.85,35498805
2020-02-18,183.54,183.54,177.62,183.54,16041941
2020-02-19,181.88,185.5,173.77,179.9,20936086
2020-02-20,183.94,193.99,180.1,183.2,21199892
2020-02-21,183.8,188.0,178.99,184.98,16887103
2020-02-24,178.92,182.3,174.59,174.59,14059763
2020-02-25,170.0,180.3,168.7,179.88,10770420
2020-02-26,177.0,178.62,168.0,171.3,8971843
2020-02-27,171.0,179.2,170.0,175.94,7442550
2020-02-28,168.0,176.66,168.0,171.85,7150223
2020-03-02,175.48,185.8,168.7,181.1,9141360
2020-03-03,181.0,188.22,177.79,178.64,8358138
2020-03-04,176.44,176.5,170.01,173.84,5562151
2020-03-05,175.0,183.4,173.5,183.23,7845457
2020-03-06,180.0,180.98,175.28,176.0,5407583
2020-03-09,171.0,175.5,160.1,161.98,8252450
2020-03-10,162.3,168.19,162.3,166.28,5279008
2020-03-11,166.57,166.6,159.51,160.1,4784636
2020-03-12,156.0,165.88,154.0,164.13,5813041
2020-03-13,156.13,163.4,155.68,159.5,3089273
2020-03-16,157.99,164.59,155.98,156.22,3392503
2020-03-17,160.0,161.0,154.0,159.46,3236779
2020-03-18,160.09,162.61,154.2,154.26,3260686
2020-03-19,153.45,155.6,145.51,150.65,4407177
2020-03-20,151.23,153.89,149.06,152.7,2658824
2020-03-23,148.1,149.42,141.01,142.0,3908666
2020-03-24,145.0,145.3,136.01,143.31,4048195
2020-03-25,146.0,154.91,145.3,152.34,3718274
2020-03-26,150.0,160.87,150.0,157.61,3542079
2020-03-27,159.0,161.98,154.1,154.81,2060548
2020-03-30,152.16,152.79,146.25,150.61,1835990
2020-03-31,152.83,155.88,150.94,154.97,1369120
2020-04-01,153.5,157.5,150.5,151.68,1691590
2020-04-02,150.0,153.96,149.1,153.79,1275758
2020-04-03,154.87,157.69,150.33,150.53,1674000
2020-04-07,153.43,154.48,151.11,154.0,1781383
2020-04-08,152.1,153.99,151.3,152.2,1358471
2020-04-09,153.07,159.75,151.8,157.3,3225605
2020-04-10,156.48,163.6,156.28,159.38,3446898
2020-04-13,157.01,165.4,156.71,160.67,2397140
2020-04-14,160.67,162.3,158.76,161.4,2063511
2020-04-15,161.4,162.8,156.43,156.62,2318226
2020-04-16,154.0,156.0,150.15,151.28,3764064
2020-04-17,151.26,152.8,150.18,151.19,1781277
2020-04-20,151.31,152.53,150.18,151.88,1382673
2020-04-21,152.0,152.59,146.2,147.63,1611628
2020-04-22,146.5,151.18,143.6,150.21,2102985
2020-04-23,151.02,161.0,150.55,160.91,4298132
2020-04-24,158.94,162.49,157.9,159.99,2426837
2020-04-27,155.98,159.2,148.51,153.95,4398322
2020-04-28,154.83,157.99,151.62,152.4,2719447
2020-04-29,152.42,152.99,147.51,147.8,2634076
2020-04-30,148.89,152.54,147.3,150.27,1988728
2020-05-06,149.3,150.19,147.97,150.19,2053789
2020-05-07,150.2,158.0,150.2,156.5,3082698
2020-05-08,155.11,158.6,154.55,156.69,2452598
2020-05-11,158.0,162.69,157.2,158.69,3060689
2020-05-12,158.12,172.8,158.12,170.61,4773591
2020-05-13,169.48,171.07,166.6,167.5,3778517
2020-05-14,167.1,170.75,166.0,169.56,2531958
2020-05-15,169.8,171.18,166.1,166.1,2494200
2020-05-18,164.0,167.9,162.81,167.9,1959147
2020-05-19,167.62,169.37,164.0,168.2,2191808
2020-05-20,167.2,175.29,167.1,171.31,3434569
2020-05-21,170.5,181.6,170.3,177.83,4450711
2020-05-22,175.66,179.93,169.28,174.12,3366283
2020-05-25,171.3,173.0,167.0,171.02,2610800
2020-05-26,172.55,180.08,171.51,179.7,2572483
2020-05-27,180.0,184.97,177.5,180.13,3134725
2020-05-28,179.03,184.55,176.0,180.4,1967628
2020-05-29,180.0,185.2,179.96,182.41,2479187
2020-06-01,179.9,180.0,175.1,177.85,2577875
2020-06-02,179.0,179.0,170.1,171.46,3121365
2020-06-03,170.7,174.3,170.08,170.78,2240160
2020-06-04,171.3,172.63,168.71,171.44,1461820
2020-06-05,171.5,173.17,169.3,172.9,1689173
2020-06-08,173.28,173.74,166.46,166.62,1955349
2020-06-09,165.6,168.86,165.6,167.09,1368064
2020-06-10,167.1,169.4,166.5,168.26,918986
2020-06-11,166.5,168.4,165.1,165.6,1429231
2020-06-12,161.8,166.4,161.68,163.86,1121020
2020-06-15,163.0,166.17,161.0,161.1,1900363
2020-06-16,162.98,168.16,162.36,168.0,2031898
2020-06-17,167.96,168.75,162.9,164.27,2348546
2020-06-18,164.01,166.0,162.64,164.35,1364161
2020-06-19,164.52,167.48,162.18,165.31,2695860
2020-06-22,165.99,166.6,162.6,163.24,2372362
2020-06-23,163.01,164.85,161.38,164.34,2063657
2020-06-24,164.5,166.5,161.79,162.71,2656434
2020-06-29,161.78,162.71,157.0,157.09,2503104
2020-06-30,158.04,162.3,157.01,160.65,1884313
2020-07-01,160.76,163.58,158.89,160.69,2194898
2020-07-02,160.66,164.0,159.1,163.44,2641349
2020-07-03,163.3,166.77,163.05,165.16,2397372
2020-07-06,166.68,167.93,164.0,166.0,4529299
2020-07-07,167.99,172.5,164.4,171.48,4360259
2020-07-08,170.01,174.99,170.0,172.38,3692537
2020-07-09,171.5,180.0,170.2,174.2,4253162
2020-07-10,172.0,173.48,166.66,167.37,4113450
2020-07-13,167.15,169.0,166.37,168.6,3737641
2020-07-14,169.0,170.69,165.37,169.14,3519183
2020-07-15,170.01,170.49,165.21,166.28,2392546
2020-07-16,166.96,167.72,154.19,155.02,3380613
2020-07-17,155.0,156.48,150.71,151.51,2567247
2020-07-20,153.2,155.49,150.9,155.39,1896783
2020-07-21,155.76,156.38,154.72,156.03,1621171
2020-07-22,156.0,159.1,155.06,156.96,2045077
2020-07-23,155.0,156.96,152.78,153.44,2591847
2020-07-24,152.73,153.85,146.7,146.9,2491100
2020-07-27,146.92,148.48,143.91,144.55,1794944
2020-07-28,145.8,150.88,145.59,148.39,2024561
2020-07-29,148.4,152.1,146.5,150.94,1678034
2020-07-30,150.75,151.3,148.82,149.8,1120570
2020-07-31,149.55,152.8,148.68,151.42,1599827
2020-08-03,152.4,155.18,151.8,153.86,1900047
2020-08-04,153.1,155.84,151.53,151.62,1603561
2020-08-05,151.0,154.99,150.6,154.8,1825499
2020-08-06,154.03,159.87,153.5,159.01,2742796
2020-08-07,158.5,160.59,155.38,157.0,2395132
2020-08-10,156.87,162.55,155.0,160.59,1958886
2020-08-11,160.15,163.13,157.0,158.2,1835562
2020-08-12,158.25,160.8,155.6,159.01,1509471
2020-08-13,158.95,161.5,157.61,158.32,1410515
2020-08-14,158.0,158.8,155.0,157.3,1022990
2020-08-17,156.66,161.82,156.0,161.77,1702937
2020-08-18,160.51,169.69,158.36,168.0,3868017
2020-08-19,166.93,173.0,166.0,167.85,3180332
2020-08-20,168.77,171.5,163.98,165.06,1595601
2020-08-21,163.9,168.09,163.02,166.44,1675718
2020-08-24,166.99,167.99,163.46,163.98,1224548
2020-08-25,163.41,164.58,159.16,161.36,1485016
2020-08-26,161.27,162.65,159.2,161.0,1072413
2020-08-27,160.92,162.88,159.0,162.0,946130
2020-08-28,162.0,162.2,159.01,161.99,1081800
2020-08-31,161.51,163.08,159.8,159.88,1103721
2020-09-01,159.87,159.99,156.6,159.82,1366299
2020-09-02,159.82,169.68,158.97,168.48,2740574
2020-09-03,167.2,171.63,167.0,167.85,1606071
2020-09-04,165.3,167.84,164.0,164.88,885700
2020-09-07,165.0,169.78,163.88,165.44,1429800
2020-09-08,166.8,166.8,158.0,159.95,1436858
2020-09-09,157.3,157.3,152.0,153.19,1601418
2020-09-10,155.0,155.0,150.5,150.91,854162
2020-09-11,149.71,154.39,149.0,150.94,1201348
2020-09-14,151.2,152.8,150.1,152.41,1204550
2020-09-15,153.0,154.57,150.4,152.4,1225410
2020-09-16,152.29,152.98,150.0,150.2,843536
2020-09-17,149.91,151.0,148.8,150.69,681523
2020-09-18,150.49,152.61,150.01,152.4,815845
2020-09-21,152.8,163.29,152.38,160.79,2474582
2020-09-22,160.16,162.15,158.3,160.51,1202385
2020-09-23,160.75,161.06,157.52,157.72,878759
2020-09-24,157.13,157.14,153.8,153.81,746503
2020-09-25,154.25,155.37,151.88,152.58,658203
2020-09-28,152.79,154.08,150.58,151.0,858253
2020-09-29,151.51,152.67,150.44,151.3,803245
2020-09-30,151.62,152.0,150.5,151.0,761276
2020-10-09,153.38,153.97,151.7,152.19,1016293
2020-10-12,153.0,156.0,153.0,156.0,1601673
2020-10-13,156.0,164.58,156.0,163.16,2538266
2020-10-14,163.49,170.0,163.49,168.01,2819345
2020-10-15,168.0,169.73,166.01,167.13,1390512
2020-10-16,167.74,171.2,165.5,167.0,1379683
2020-10-19,170.0,170.1,165.0,165.48,1219810
2020-10-20,165.01,181.25,164.2,178.18,4445429
2020-10-21,180.0,180.04,174.0,176.1,1982583
2020-10-22,176.0,178.1,171.8,173.61,1945579
2020-10-23,174.16,177.54,170.01,171.5,1586249
2020-10-26,170.12,176.27,167.35,173.8,1962193
2020-10-27,172.01,182.49,171.3,179.03,2384112
2020-10-28,180.88,186.88,178.52,184.38,2806216
2020-10-29,181.3,202.82,180.0,200.0,5926019
2020-10-30,198.52,207.51,197.5,198.55,3534487
2020-11-02,201.15,207.48,199.45,201.5,2274231
2020-11-03,202.93,210.98,200.0,207.5,2586962
2020-11-04,206.49,209.88,202.27,208.0,1911090
2020-11-05,209.0,210.0,201.06,209.77,2592593
2020-11-06,206.88,207.94,200.01,203.65,2589152
2020-11-09,204.2,211.0,202.66,208.53,2627202
2020-11-10,208.0,208.0,196.9,198.95,2500422
2020-11-11,198.14,201.0,190.77,194.98,2190417
2020-11-12,195.41,199.5,193.0,198.0,1716411
2020-11-13,196.4,201.0,194.62,198.2,1269699
2020-11-16,198.5,201.8,194.62,197.77,1496159
2020-11-17,198.58,200.1,194.0,196.3,1993599
2020-11-18,196.0,197.38,187.0,187.91,2372205
2020-11-19,186.99,189.97,183.8,189.17,1795984
2020-11-20,189.5,194.38,188.0,193.02,1742427
2020-11-23,193.0,194.52,190.0,190.15,1177682
2020-11-24,189.77,192.0,187.6,190.33,891791
2020-11-25,190.99,194.21,184.79,184.79,1574327
2020-11-26,184.0,186.29,180.6,186.13,1093151
2020-11-27,185.18,186.8,183.25,184.31,726100
2020-11-30,185.96,188.35,180.72,186.98,1686641
2020-12-01,186.72,188.8,185.2,187.23,1221806
2020-12-02,187.98,189.85,182.47,189.21,1652417
2020-12-03,189.28,189.7,183.79,183.86,1657848
2020-12-04,183.86,189.59,182.0,189.15,1574828
2020-12-07,189.91,196.6,189.6,192.72,1905368
2020-12-08,192.76,196.4,191.02,194.7,1338394
2020-12-09,195.0,196.28,190.47,190.55,1075042
2020-12-10,191.5,191.68,188.1,190.11,1091346
2020-12-11,190.11,195.51,186.37,186.37,2323007
2020-12-14,186.73,197.7,185.2,196.99,1988092
2020-12-15,196.31,201.99,195.57,199.88,1704931
2020-12-16,199.59,203.65,197.0,201.8,1640196
2020-12-17,201.74,205.49,199.15,203.33,1525270
2020-12-18,202.94,202.94,199.1,199.4,1146270
2020-12-21,199.1,206.5,197.29,206.5,1571851
2020-12-22,206.0,207.21,196.84,196.86,2441742
2020-12-23,197.3,206.18,194.3,205.61,2105178
2020-12-24,204.99,213.0,201.28,203.17,1835122
2020-12-25,203.98,208.9,198.32,208.9,1515718
2020-12-28,209.0,212.15,203.58,210.78,1442903
2020-12-29,210.5,211.78,202.38,203.02,1498557
2020-12-30,203.92,207.98,200.0,202.6,1729178
2020-12-31,202.6,205.84,200.41,205.29,1737022
2021-01-04,206.0,220.0,201.01,218.21,3090889
2021-01-05,218.0,231.79,217.03,230.0,2584890
2021-01-06,227.97,229.49,222.0,226.29,1853516
2021-01-07,225.87,228.58,217.5,225.0,2257856
2021-01-08,223.98,246.03,221.0,242.65,2891672
2021-01-11,242.5,247.0,232.04,234.64,3201271
2021-01-12,234.2,257.0,233.0,252.39,2778693
2021-01-13,253.99,259.9,246.46,258.8,2443494
2021-01-14,253.02,257.98,235.13,237.02,2896863
2021-01-15,233.48,233.48,219.0,225.02,3345387
2021-01-18,222.0,230.87,220.75,227.08,1967317
2021-01-19,227.1,229.2,213.66,214.77,2840141
2021-01-20,214.82,221.94,213.0,219.2,2294025
2021-01-21,218.19,232.3,218.18,227.42,2721133
2021-01-22,226.01,236.52,224.0,235.53,2179650
2021-01-25,233.0,238.58,227.8,234.8,2010860
2021-01-26,233.0,234.07,219.76,220.52,2169888
2021-01-27,219.5,223.86,210.0,223.5,2179323
2021-01-28,218.81,221.0,212.58,213.01,1599538
2021-01-29,215.0,217.99,206.87,217.59,2488473
2021-02-01,215.0,219.82,213.76,215.5,1702320
2021-02-02,215.49,224.01,210.08,223.9,2166114
2021-02-03,223.9,227.5,218.18,220.8,2254411
2021-02-04,222.02,230.01,220.4,229.63,2631587
2021-02-05,231.37,236.88,225.11,225.69,2276161
2021-02-08,227.5,232.5,219.01,227.92,2643193
2021-02-09,230.49,239.8,227.67,238.88,3698529
2021-02-10,237.57,241.67,234.28,235.33,2605794
2021-02-18,237.0,240.88,223.6,225.0,3393306
2021-02-19,223.5,223.8,212.6,218.39,3617221
2021-02-22,216.5,220.32,214.51,216.05,2479725
2021-02-23,214.48,214.5,203.77,204.76,2822097
2021-02-24,203.2,204.76,196.72,199.43,2572203
2021-02-25,199.02,199.99,196.2,197.45,1633852
2021-02-26,194.41,194.85,187.0,189.03,2188941
2021-03-01,191.4,193.0,187.04,193.0,3032365
2021-03-02,194.0,196.07,188.5,191.5,2218327
2021-03-03,190.0,199.22,189.0,198.58,2210834
2021-03-04,195.0,196.88,181.0,186.0,2883331
2021-03-05,181.62,186.99,180.3,184.8,1537301
2021-03-08,185.2,187.0,174.2,176.08,2620345
2021-03-09,175.33,180.79,167.88,176.45,2367920
2021-03-10,178.45,180.8,174.2,178.29,1843694
2021-03-11,178.35,183.99,178.3,181.8,1428986
2021-03-12,181.8,183.8,179.3,180.36,1297628
2021-03-15,179.6,180.7,169.3,171.71,1820307
2021-03-16,172.9,174.95,171.1,174.05,1066179
2021-03-17,174.06,176.41,171.5,174.09,1018487
2021-03-18,174.2,178.82,174.19,176.9,1080547
2021-03-19,173.41,177.6,172.72,173.84,1434799
2021-03-22,174.0,180.8,173.28,179.06,1366832
2021-03-23,178.99,179.77,173.58,175.44,1030068
2021-03-24,175.24,176.4,168.3,169.9,1308505
2021-03-25,167.8,172.66,166.21,170.15,894771
2021-03-26,170.69,175.58,169.49,174.92,1087423
2021-03-29,174.92,175.27,170.88,171.85,1162401
2021-03-30,171.47,185.55,170.5,184.2,2753291
2021-03-31,182.61,183.05,178.06,178.69,1578909
2021-04-01,178.68,182.48,177.55,180.6,960159
2021-04-02,180.18,185.5,179.0,184.1,1318105
2021-04-06,184.11,188.98,183.01,187.87,1268303
2021-04-07,186.03,186.83,180.66,181.45,1058653
2021-04-08,180.58,187.5,179.65,186.24,1252944
2021-04-09,184.99,186.99,181.49,182.64,728227
2021-04-12,182.01,183.5,171.88,173.14,1464788
2021-04-13,173.2,176.89,171.5,173.2,791320
2021-04-14,173.8,178.0,173.0,175.1,911989
2021-04-15,174.75,178.8,169.37,178.05,1535945
2021-04-16,176.96,179.56,173.66,177.97,962264
2021-04-19,176.82,183.67,175.11,182.21,1258584
2021-04-20,182.0,184.58,180.5,182.19,1038427
2021-04-21,182.11,185.55,180.51,183.87,1054523
2021-04-22,183.0,184.0,179.6,182.33,1045493
2021-04-23,182.4,186.25,181.8,183.79,1236825
2021-04-26,184.07,185.56,178.27,178.45,1573532
2021-04-27,177.5,180.46,176.3,180.15,807129
2021-04-28,180.41,181.64,174.51,177.0,1537274
2021-04-29,187.0,194.7,187.0,194.7,3536846
2021-04-30,194.7,199.97,190.07,195.87,4598568
2021-05-06,195.87,208.89,195.87,207.25,3736899
2021-05-07,207.8,207.8,198.06,198.82,2487898
2021-05-10,199.72,200.88,191.55,193.75,1699837
2021-05-11,193.0,195.9,190.5,195.0,1854924
2021-05-12,192.28,193.99,186.5,190.45,2215481
2021-05-13,175.7,182.8,172.0,181.65,4307254
2021-05-14,179.0,183.3,175.19,182.11,2203524
2021-05-17,181.0,191.7,179.0,186.19,1811232
2021-05-18,186.18,198.83,185.0,197.9,2809047
2021-05-19,197.0,202.48,194.27,195.93,1576669
2021-05-20,195.9,199.7,193.37,197.73,1234736
2021-05-21,197.0,201.5,193.6,194.83,1374884
2021-05-24,194.64,197.0,192.45,194.97,893233
2021-05-25,194.0,201.0,193.13,200.02,1660939
2021-05-26,200.01,208.66,199.04,205.44,2174485
2021-05-27,203.25,206.89,201.74,204.68,1069446
2021-05-28,204.69,208.5,204.03,204.9,1317175
2021-05-31,205.46,206.77,202.5,205.55,1102017
2021-06-01,205.3,211.5,203.5,208.59,1349081
2021-06-02,208.51,208.51,197.0,199.98,2095039
2021-06-03,197.98,201.0,194.92,198.26,1072186
2021-06-04,199.9,199.9,193.0,193.35,1422362
2021-06-07,193.36,196.96,193.36,195.4,894804
2021-06-08,196.0,205.44,195.08,203.55,2284833
2021-06-09,206.2,206.26,199.32,202.1,997510
2021-06-10,202.1,202.87,198.43,199.98,1349694
2021-06-11,201.85,202.99,194.0,195.34,1523210
2021-06-15,194.98,198.99,188.18,190.56,2084653
2021-06-16,191.44,193.98,188.58,193.59,1187458
2021-06-17,194.86,194.86,184.02,186.41,2060303
2021-06-18,186.44,187.26,181.5,182.36,1568480
2021-06-21,182.3,183.9,180.0,181.69,1536692
2021-06-22,181.69,185.8,180.8,183.5,1272554
2021-06-23,183.5,191.21,183.0,189.3,1973232
2021-06-24,189.4,191.88,188.0,190.07,1134187
2021-06-25,190.0,192.94,188.56,192.67,1261785
2021-06-28,192.7,198.5,190.18,195.0,1892024
2021-06-29,194.5,198.5,193.5,195.74,1993758
2021-06-30,195.9,202.8,195.1,202.0,1990556
2021-07-01,202.0,205.88,199.26,205.0,1679124
2021-07-02,209.0,219.34,207.05,213.35,3567955
2021-07-05,212.88,220.8,211.0,217.91,2959804
2021-07-06,218.0,219.85,212.25,218.11,2397335
2021-07-07,218.0,226.56,215.82,224.96,2212778
2021-07-08,226.92,228.04,221.6,226.5,2041562
2021-07-09,224.0,228.65,217.57,226.0,2210651
2021-07-12,228.6,229.88,220.22,227.0,2214494
2021-07-13,224.73,228.78,220.91,224.98,1418864
2021-07-14,225.15,227.2,221.18,224.05,1272950
2021-07-15,223.9,226.08,216.0,221.04,1359204
2021-07-16,223.0,223.23,212.98,213.4,2112117
2021-07-19,212.0,219.58,211.01,217.9,1227265
2021-07-20,215.96,218.8,213.2,215.93,857666
2021-07-21,217.28,219.0,213.0,214.64,1336736
2021-07-22,213.99,217.28,210.35,215.06,1306130
2021-07-23,215.66,215.99,202.0,205.69,2575743
2021-07-26,205.28,206.0,195.37,198.88,2196510
2021-07-27,199.66,201.0,188.05,188.21,2451867
2021-07-28,186.0,187.49,181.15,187.02,2253704
2021-07-29,188.99,192.5,185.0,186.17,2397967
2021-07-30,185.0,186.79,178.78,184.9,2033588
2021-08-02,185.0,191.23,180.0,188.22,3162356
2021-08-03,188.3,191.17,184.17,190.04,2900386
2021-08-04,190.97,190.97,184.5,186.48,2961082
2021-08-05,184.0,188.2,182.22,186.45,1848512
2021-08-06,185.77,185.78,174.59,178.4,3975364
2021-08-09,176.11,187.85,175.8,186.37,2942581
2021-08-10,186.37,186.57,180.88,185.26,1959885
2021-08-11,183.52,185.32,181.5,182.35,1848761
2021-08-12,181.0,183.2,178.68,179.8,1442257
2021-08-13,179.84,181.38,177.91,178.0,1558071
2021-08-16,178.23,180.8,176.66,180.48,1485670
2021-08-17,180.27,181.06,174.75,175.6,1901102
2021-08-18,177.0,185.64,177.0,182.5,3473290
2021-08-19,183.5,184.48,177.19,177.6,2703819
2021-08-20,177.62,179.0,173.88,177.35,2250340
2021-08-23,177.35,185.74,176.92,185.04,2712725
2021-08-24,186.04,186.66,183.1,184.5,1942511
2021-08-25,184.27,185.0,181.65,184.9,1493835
2021-08-26,184.5,187.64,181.85,186.61,1952189
2021-08-27,186.84,188.68,183.01,183.75,1593512
2021-08-30,182.52,183.5,177.0,178.23,1650817
2021-08-31,176.76,179.89,171.86,176.33,2010919
