day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2017-02-03,8.19,8.23,8.17,8.18,4046216,-0.13494168009473662,0,10,0,5,-5.0,-0.0012210012210012167,0,9,0,1,-1.0,8.81,0.07570207570207588
2017-04-19,8.5,8.58,8.29,8.39,14816275,-0.11025659456912296,0,34,0,5,-5.0,-0.025551684088269355,0,30,0,4,-4.0,8.87,0.043529411764705817
2018-09-18,5.44,5.48,5.37,5.48,5639130,0.19910946007295705,109,0,5,0,5.0,0.007352941176470562,112,0,2,0,2.0,6.18,0.13602941176470584
2018-09-19,5.48,5.68,5.44,5.62,11474529,1.034804836916333,110,0,6,0,6.0,0.025547445255474477,113,0,3,0,3.0,6.18,0.12773722627737216
2019-04-19,7.08,7.23,7.08,7.14,13703777,-0.3867948983046957,0,198,0,5,-5.0,0.00421940928270037,177,0,1,0,1.0,7.34,0.03672316384180796
2019-09-27,6.71,6.8,6.67,6.71,7368088,-0.10113523019837245,0,261,0,5,-5.0,0.0,0,0,0,0,0.0,8.05,0.1997019374068556
2019-11-08,7.16,7.24,7.09,7.11,9350968,-0.13087823330947757,0,273,0,5,-5.0,-0.0028050490883589907,0,249,0,3,-3.0,7.33,0.023743016759776525
2020-03-11,5.86,5.87,5.76,5.78,11526444,-0.23041016636681466,0,318,0,5,-5.0,-0.0068728522336769515,0,288,0,1,-1.0,5.77,-0.015358361774744145
2020-03-12,5.71,5.77,5.66,5.71,10247048,-0.11099659183699673,0,319,0,6,-6.0,-0.01211072664359869,0,289,0,2,-2.0,5.67,-0.007005253940455369
2020-06-30,5.03,5.1,5.02,5.09,5018303,-0.10975769415264269,0,358,0,5,-5.0,0.015968063872255467,295,0,1,0,1.0,6.49,0.2902584493041749
2020-07-20,5.63,5.81,5.58,5.76,18953412,-0.25090177956067505,0,367,0,5,-5.0,0.03411131059245953,304,0,1,0,1.0,5.87,0.04262877442273538
2020-07-21,5.74,5.87,5.67,5.7,14543899,-0.2326500895986432,0,368,0,6,-6.0,-0.01041666666666663,0,336,0,1,-1.0,5.85,0.019163763066202044
2020-10-09,4.67,4.74,4.67,4.7,8292178,-0.08534944813297052,0,395,0,5,-5.0,0.012931034482758674,322,0,1,0,1.0,4.97,0.06423982869379019
2021-02-08,3.62,3.68,3.59,3.6,5957881,-0.11988192178019619,0,443,0,5,-5.0,-0.0027700831024930483,0,414,0,1,-1.0,4.4,0.2154696132596685
2021-02-09,3.64,3.64,3.56,3.56,5934902,-0.003856908185980834,0,444,0,6,-6.0,-0.011111111111111072,0,415,0,2,-2.0,4.4,0.20879120879120894
2021-02-10,3.55,3.6,3.55,3.59,4702058,-0.20772777713936974,0,445,0,7,-7.0,0.008426966292134797,355,0,1,0,1.0,4.4,0.23943661971830998
2021-10-13,3.48,3.51,3.44,3.46,6937858,-0.37865339667174225,0,529,0,5,-5.0,-0.005747126436781658,0,495,0,5,-5.0,3.53,0.014367816091954033
2022-04-13,4.37,4.42,4.2,4.27,63814851,-0.1568873028318586,0,594,0,5,-5.0,-0.040449438202247334,0,548,0,3,-3.0,4.56,0.04347826086956519
2022-04-14,4.3,4.48,4.26,4.41,45749716,-0.28308669090209115,0,595,0,6,-6.0,0.032786885245901676,485,0,1,0,1.0,4.56,0.0604651162790697
