day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2018-12-28,23.35,23.96,23.35,23.84,2438723,0.013411462283223097,139,0,5,0,5.0,0.005907172995780696,146,0,5,0,5.0,25.1,0.07494646680942174
2019-01-11,23.72,23.87,23.55,23.84,811846,-0.10962272428164066,0,166,0,5,-5.0,0.004635482511588629,151,0,1,0,1.0,24.58,0.036256323777402955
2019-08-30,31.76,33.09,31.3,31.63,6081197,0.20128033648192512,216,0,5,0,5.0,0.002217997465145727,232,0,7,0,7.0,34.87,0.09792191435768238
2019-10-10,28.45,28.7,28.25,28.64,1052958,-0.026203837631278093,0,259,0,5,-5.0,0.010229276895943551,243,0,2,0,2.0,31.95,0.12302284710017575
2020-08-24,38.1,38.93,37.0,37.61,3968387,-0.21673872178225095,0,373,0,5,-5.0,-0.02311688311688309,0,345,0,1,-1.0,47.97,0.25905511811023607
2021-01-19,33.6,34.05,32.68,32.7,3920754,-0.0845776325005837,0,425,0,5,-5.0,-0.03311649911295089,0,397,0,1,-1.0,33.29,-0.009226190476190554
2021-06-10,28.88,29.34,28.58,29.13,4631644,0.20453117458098236,420,0,5,0,5.0,0.010405827263267442,439,0,5,0,5.0,30.22,0.04639889196675906
2021-06-11,28.9,29.55,28.62,29.08,6396852,0.3811191015544373,421,0,6,0,6.0,-0.001716443529007905,0,448,0,1,-1.0,30.22,0.0456747404844291
2021-09-08,30.0,30.54,29.53,29.89,4441283,-0.09434947603676203,0,507,0,5,-5.0,-0.0033344448149382755,0,479,0,2,-2.0,30.67,0.022333333333333316
2021-11-19,30.49,30.92,30.13,30.62,6106482,-0.12551530879002548,0,534,0,5,-5.0,0.003605375286791279,490,0,1,0,1.0,38.4,0.2594293210888816
2021-11-22,30.75,30.8,30.11,30.7,5679337,-0.06994944061081321,0,535,0,6,-6.0,0.002612671456564186,491,0,2,0,2.0,40.88,0.32943089430894323
