day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-03-15,7.09,7.12,7.07,7.1,7878608,7.13,7.11,1,3.0,0.20625323146960306,7.12,0.0028169014084507005
2019-08-02,4.91,4.91,4.8,4.82,19732597,4.95,4.91,1,3.0,0.5977293852830678,4.82,0.0
2019-08-06,4.71,4.73,4.62,4.67,18066911,4.81,4.77,1,3.0,0.515607342766603,4.72,0.01070663811563155
2019-10-25,4.51,4.51,4.46,4.5,22776333,4.55,4.52,1,3.0,0.7557805546908858,4.53,0.006666666666666821
2020-02-03,3.66,3.78,3.66,3.66,68354701,4.19,4.07,1,3.0,0.4461486315561696,3.84,0.04918032786885229
2020-04-28,3.58,3.59,3.41,3.49,60278091,3.61,3.59,1,3.0,0.6678543541840176,3.7,0.06017191977077352
2020-06-29,3.5,3.51,3.44,3.44,36356934,3.52,3.51,1,3.0,0.6137335333478238,3.7,0.07558139534883734
2020-09-24,3.91,3.91,3.82,3.83,38781736,3.93,3.93,1,3.0,0.9858863974304866,3.86,0.007832898172323688
2020-12-11,3.97,3.99,3.88,3.91,58055333,3.99,3.97,1,3.0,0.2593232443729041,3.96,0.012787723785166127
2022-03-15,7.51,7.53,6.84,6.87,282317034,7.66,7.6,1,3.0,1.3429063735249929,7.48,0.08879184861717615
