day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2018-01-18,18.4,19.08,18.4,18.66,4215696,-0.3908198485667772,0,38,0,5,-5.0,0.004846526655896577,27,0,1,0,1.0,21.78,0.18369565217391326
2018-06-11,28.31,28.5,27.36,27.68,4533533,-0.17160051243997188,0,86,0,5,-5.0,-0.027406886858749147,0,84,0,1,-1.0,28.26,-0.0017661603673612136
2018-06-12,27.53,28.26,27.05,27.81,3893300,-0.14122164766419476,0,87,0,6,-6.0,0.004696531791907432,75,0,1,0,1.0,28.05,0.018888485288775847
2019-04-26,21.42,22.1,21.36,21.44,14930456,-0.33870338798526745,0,199,0,5,-5.0,-0.006026889197960128,0,190,0,3,-3.0,22.77,0.06302521008403361
2019-05-09,19.35,19.52,19.01,19.06,8959523,-0.14641146948706318,0,204,0,5,-5.0,-0.030025445292620856,0,195,0,5,-5.0,21.88,0.13074935400516785
2019-07-24,20.07,20.77,20.0,20.59,8808232,0.01720424941819476,201,0,5,0,5.0,0.016790123456790207,201,0,4,0,4.0,21.35,0.06377678126557051
2019-12-20,16.72,16.76,16.27,16.36,13333655,-0.005136579762966553,0,288,0,5,-5.0,-0.02094554159186124,0,285,0,1,-1.0,18.79,0.12380382775119614
2019-12-23,16.25,16.57,16.0,16.38,11287972,-0.15342252368161613,0,289,0,6,-6.0,0.0012224938875304847,245,0,1,0,1.0,19.31,0.1883076923076923
2019-12-24,16.39,16.43,16.22,16.38,7245040,-0.358162830311769,0,290,0,7,-7.0,0.0,0,0,0,0,0.0,19.31,0.17815741305674182
2020-04-01,15.36,15.67,15.29,15.37,7189344,-0.28506437792140993,0,323,0,5,-5.0,-0.009664948453608324,0,324,0,1,-1.0,16.24,0.05729166666666652
2020-09-18,16.34,16.54,16.31,16.54,5815151,0.027409114640155607,341,0,5,0,5.0,0.009151921903599591,325,0,2,0,2.0,16.65,0.01897184822521414
2020-11-17,16.0,16.08,15.65,15.89,6649767,-0.05606556613777047,0,397,0,5,-5.0,-0.0124300807955251,0,400,0,1,-1.0,17.25,0.078125
2020-12-22,14.9,14.94,14.47,14.5,7168024,0.27793061508940764,369,0,5,0,5.0,-0.03268845897264849,0,412,0,1,-1.0,14.6,-0.020134228187919545
2021-01-21,14.6,14.67,14.38,14.43,8213884,-0.25426919664302006,0,422,0,5,-5.0,-0.012320328542094416,0,425,0,1,-1.0,14.71,0.007534246575342518
2021-09-30,12.68,13.36,12.66,13.22,17430238,-0.06437299648787709,0,516,0,5,-5.0,0.04423380726698256,436,0,1,0,1.0,14.11,0.11277602523659302
2021-10-08,13.39,13.47,13.03,13.23,14477836,-0.16938391776406037,0,517,0,6,-6.0,0.0007564296520423675,437,0,2,0,2.0,14.11,0.053771471247199276
2021-10-11,13.19,13.22,12.91,13.0,12841223,-0.11304265361204535,0,518,0,7,-7.0,-0.017384731670445963,0,516,0,1,-1.0,14.11,0.06974981046247164
2021-12-14,19.01,19.78,18.81,19.03,60258817,0.28362295440676033,474,0,5,0,5.0,0.01601708489054987,460,0,3,0,3.0,24.0,0.26249342451341384
