day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2018-01-11,8.9,8.94,8.54,8.62,77002572,-0.07461829339691539,0,35,0,5,-5.0,-0.04008908685968837,0,31,0,3,-3.0,8.95,0.00561797752808979
2018-07-25,7.25,7.82,7.25,7.67,143105184,0.008221349197883754,86,0,5,0,5.0,0.0535714285714286,98,0,5,0,5.0,8.25,0.13793103448275867
2019-03-25,5.8,5.89,5.76,5.76,37990938,-0.05147618270309784,0,190,0,5,-5.0,-0.031932773109243806,0,171,0,3,-3.0,6.6,0.13793103448275867
2019-11-20,3.88,3.98,3.81,3.93,69055943,0.0008847610603792688,235,0,5,0,5.0,0.015503875968992276,239,0,5,0,5.0,4.93,0.27061855670103085
2019-12-03,4.5,4.6,4.42,4.46,73457101,-0.2179172518899739,0,284,0,5,-5.0,-0.01978021978021971,0,262,0,1,-1.0,5.02,0.11555555555555541
2020-03-11,4.16,4.23,4.1,4.1,57556038,-0.11350551947801413,0,324,0,5,-5.0,-0.016786570743405393,0,296,0,1,-1.0,4.09,-0.016826923076923128
2020-03-12,4.02,4.09,4.0,4.03,40931118,-0.28884754020073444,0,325,0,6,-6.0,-0.01707317073170722,0,297,0,2,-2.0,4.03,0.0024875621890549926
2020-07-07,4.77,4.8,4.44,4.54,167520181,0.2663955293987976,298,0,5,0,5.0,0.004424778761062065,311,0,6,0,6.0,5.25,0.10062893081761026
2020-07-08,4.49,4.99,4.49,4.89,191792434,0.14489151608545603,299,0,6,0,6.0,0.07709251101321568,312,0,7,0,7.0,5.25,0.16926503340757226
2020-07-15,4.84,4.87,4.6,4.63,76241758,-0.16610748265761766,0,370,0,5,-5.0,-0.03941908713692954,0,337,0,2,-2.0,4.89,0.010330578512396604
2020-07-16,4.63,4.73,4.37,4.4,62494984,-0.1803050501537491,0,371,0,6,-6.0,-0.049676025917926414,0,338,0,3,-3.0,4.89,0.056155507559395135
2020-07-17,4.42,4.49,4.33,4.41,44676734,-0.28511488217998426,0,372,0,7,-7.0,0.002272727272727204,315,0,1,0,1.0,4.89,0.10633484162895912
2020-09-28,4.2,4.25,4.18,4.22,8747402,-0.20529905892181832,0,400,0,5,-5.0,0.002375296912114022,335,0,1,0,1.0,4.43,0.05476190476190457
