day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-03-19,4.18,4.2,4.17,4.19,50972068,2011208515,714500,44724346,0.0,50972068.0,4314215994.0,0.2096603384323958,0.3199912095719239,1.0,4.38,0.03921568627450989,0.5147131320150553
2018-11-12,3.85,3.87,3.81,3.84,64878588,1509699672,4486000,38168541,0.0,64878588.0,5800049772.0,0.15320500222276726,0.1543991965059568,1.0,4.1,0.028795811518324665,0.7911225778525159
2018-12-03,3.9,3.93,3.88,3.91,66666745,1465441871,4559243,28270463,0.01558441558441559,66666745.0,6083628494.0,0.10859320018788093,0.20924012262264582,1.0,3.93,0.03141361256544495,0.4159565954012705
2018-12-11,3.81,3.83,3.8,3.81,23596596,1466706658,2043831,8707414,0.0,23596596.0,5987558077.0,0.09672646017016516,0.23146357750191943,1.0,3.94,0.07734806629834257,0.20172888434395486
2019-02-26,4.25,4.34,4.16,4.17,208144012,1395901427,2456261,126267372,-0.027972027972028024,-208144012.0,6511167387.0,0.142737567114604,0.2500983872180936,1.0,4.35,0.10262529832935563,1.9125171953268514
2020-01-10,4.32,4.33,4.25,4.28,106386904,1422349011,18685799,63749037,-0.006960556844547439,-106386904.0,8949861336.0,0.13967805083053628,0.17532186904885946,1.0,4.55,0.1820652173913042,0.7405596113370654
2020-02-21,3.94,3.95,3.9,3.93,113342825,1471780077,17890400,62590645,-0.005063291139240533,-113342825.0,8866495562.0,0.1406940505188292,0.1784505987863274,1.0,3.97,0.012690355329949332,0.5190275265381634
2020-08-05,3.89,3.89,3.83,3.86,182755245,2013204633,15254137,149835055,-0.015306122448979553,-182755245.0,10302330263.0,0.2124008630321829,0.270132137596583,1.0,3.96,0.034912718204488824,0.9693788257435259
2020-09-30,3.6,3.68,3.6,3.65,130860123,1777397795,47110300,37024281,0.01388888888888884,130860123.0,10158729959.0,0.07772807740086542,0.30393345797082955,1.0,3.78,0.01674641148325362,0.5494543635900544
2020-12-01,4.34,4.45,4.29,4.43,228370364,1574504175,57506700,114645957,0.02073732718894017,228370364.0,11962308197.0,0.1148781843202681,0.1393355433414783,1.0,4.71,0.10643564356435631,1.109834357108761
2021-02-18,4.19,4.28,4.17,4.23,262979475,1952694366,55612600,189607920,0.01927710843373487,262979475.0,12018854102.0,0.17065063424125945,0.1983083803682721,1.0,4.38,0.05853658536585371,0.2713807599651883
2021-06-02,3.81,3.83,3.78,3.8,141205670,2153407374,75440937,75496000,-0.002624671916010568,-141205670.0,10530395715.0,0.14051320671492096,0.24618665733140876,1.0,3.9,0.023684210526315974,0.3769594450124596
2021-11-22,3.36,3.36,3.34,3.34,47072529,1711197057,34620405,42671891,-0.005952380952380931,-47072529.0,11134635913.0,0.27060109539574057,0.27060109539574057,1.0,3.38,0.0058651026392961825,0.31781072602027827
2021-12-29,3.33,3.33,3.31,3.32,58831281,1774531663,41788505,52014315,-0.0030030030030030463,-58831281.0,10921472229.0,0.2663032672941048,0.4238141309662449,1.0,3.35,0.01764705882352935,0.57919024633177
2022-02-24,3.4,3.4,3.34,3.35,163621319,1633218209,33507402,130740493,-0.01179941002949858,-163621319.0,11745657333.0,0.23710479021575714,0.30545280912757383,1.0,3.51,0.03658536585365857,0.7865551758264986
2022-02-25,3.36,3.37,3.34,3.34,107585004,1645090968,32971702,101281256,-0.0029850746268657025,-107585004.0,11638072329.0,0.2805981566008778,0.30545280912757383,1.0,3.48,0.04615384615384621,0.3644860534004266
2022-05-11,3.12,3.14,3.1,3.12,103369542,1549824384,28096200,66552810,0.0,103369542.0,12269658579.0,0.20635700258934925,0.30354191102868117,1.0,3.32,,0.6627765976638216
