day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2017-11-02,8.73,8.8,8.65,8.7,9559120,-0.32046399236574796,0,10,0,5,-5.0,-0.003436426116838587,0,7,0,5,-5.0,11.23,0.2863688430698741
2018-03-30,7.9,8.07,7.89,8.02,6475550,-0.18096027823989336,0,64,0,5,-5.0,0.015189873417721378,50,0,2,0,2.0,8.08,0.022784810126582178
2019-02-15,5.58,5.69,5.55,5.56,22128204,-0.07513992517429369,0,181,0,5,-5.0,0.0,0,0,0,0,0.0,6.07,0.08781362007168458
2019-10-10,4.64,4.71,4.62,4.68,9134125,-0.28928183355619164,0,267,0,5,-5.0,0.008620689655172376,207,0,1,0,1.0,4.89,0.053879310344827624
2019-10-11,4.67,4.7,4.62,4.68,8193675,-0.10296005364498517,0,268,0,6,-6.0,0.0,0,0,0,0,0.0,4.89,0.047109207708779355
2020-04-24,5.06,5.12,5.01,5.04,7459136,-0.06476723046252997,0,342,0,5,-5.0,-0.007874015748031482,0,318,0,2,-2.0,5.31,0.049407114624505866
2020-06-02,5.19,5.29,5.17,5.27,13723972,0.1349612612220723,288,0,5,0,5.0,0.01737451737451745,285,0,2,0,2.0,5.35,0.030828516377649162
2020-06-18,5.17,5.21,5.14,5.19,6219561,-0.028497188378631688,0,361,0,5,-5.0,0.003868471953578423,290,0,1,0,1.0,5.8,0.12185686653771755
2020-09-23,7.22,7.35,7.2,7.32,17449937,-0.06074028788494845,0,399,0,5,-5.0,0.013850415512465464,328,0,1,0,1.0,8.15,0.12880886426592797
2020-11-13,7.64,7.67,7.56,7.62,14344222,-0.3005103649797918,0,417,0,5,-5.0,0.0026315789473685403,342,0,1,0,1.0,7.77,0.017015706806282616
2020-12-11,6.95,7.01,6.66,6.79,38413068,0.16809791071615798,345,0,5,0,5.0,-0.018786127167630062,0,393,0,8,-8.0,8.12,0.16834532374100708
2021-03-31,7.18,7.18,7.05,7.09,20487419,-0.34245881609510564,0,466,0,5,-5.0,-0.012534818941504211,0,427,0,3,-3.0,7.19,0.001392757660167332
2022-03-22,8.88,8.92,8.64,8.69,22506302,-0.14780016231186377,0,595,0,5,-5.0,-0.005720823798627039,0,550,0,2,-2.0,9.18,0.03378378378378377
