day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2017-11-15,39.93,39.93,38.93,39.93,54421867,62.76205104772617,13,0,5,0,5.0,0.10000000000000009,14,0,7,0,7.0,39.92,-0.00025043826696713456
2019-03-25,17.62,18.16,17.4,17.94,12043650,-0.026857776754654172,0,187,0,5,-5.0,-0.011025358324145529,0,187,0,3,-3.0,20.86,0.18388195232690108
2019-03-26,17.81,18.07,17.01,17.3,11479601,-0.04683372565625865,0,188,0,6,-6.0,-0.035674470457079166,0,188,0,4,-4.0,20.86,0.17125210555867487
2019-05-22,15.77,16.08,15.48,15.87,7509100,-0.09730900928669006,0,210,0,5,-5.0,0.003795066413662118,178,0,2,0,2.0,15.85,0.005072923272035457
2019-06-24,12.6,13.1,12.51,12.68,23303082,0.0068554765002495355,192,0,5,0,5.0,-0.007047768206734473,0,215,0,1,-1.0,15.12,0.19999999999999996
2019-08-26,12.04,12.05,11.9,11.96,9225615,-0.02103462685388824,0,245,0,5,-5.0,-0.02287581699346397,0,238,0,2,-2.0,13.13,0.09053156146179409
2020-01-17,11.46,11.52,11.33,11.45,10842841,-0.2019937128576279,0,299,0,5,-5.0,0.0026269702276706663,258,0,1,0,1.0,11.51,0.004363001745200545
2020-01-20,11.45,11.51,11.35,11.46,8383427,-0.2268237632554051,0,300,0,6,-6.0,0.0008733624454149158,259,0,2,0,2.0,11.45,0.0
2020-03-12,9.38,9.39,9.2,9.24,12995739,-0.12293557388336374,0,320,0,5,-5.0,-0.023255813953488413,0,305,0,2,-2.0,9.18,-0.021321961620469176
2020-04-01,8.52,8.59,8.45,8.48,6910305,-0.08479533364227299,0,329,0,5,-5.0,-0.007025761124121677,0,314,0,1,-1.0,8.94,0.04929577464788726
2020-05-06,8.58,8.71,8.53,8.7,7947800,-0.10659064477496372,0,341,0,5,-5.0,0.004618937644341736,287,0,2,0,2.0,9.47,0.10372960372960383
2020-07-22,13.01,13.35,12.93,13.17,33558450,-0.180820221376229,0,373,0,5,-5.0,0.0,0,0,0,0,0.0,13.35,0.02613374327440421
2020-09-15,12.06,12.08,11.93,12.04,8538989,-0.2481874020557906,0,395,0,5,-5.0,-0.0024855012427507095,0,364,0,1,-1.0,12.11,0.004145936981757803
2021-01-04,31.88,34.63,31.8,34.63,98417654,-0.009841566346849517,0,431,0,5,-5.0,0.10006353240152488,380,0,5,0,5.0,36.8,0.15432873274780423
2021-12-01,23.0,23.17,22.63,22.89,17498386,-0.1600863683651863,0,552,0,5,-5.0,0.002189141856392407,486,0,1,0,1.0,33.42,0.45304347826086966
2021-12-08,25.58,28.03,25.16,28.03,96270613,0.049123548784326676,459,0,5,0,5.0,0.10007849293563575,491,0,6,0,6.0,33.8,0.32134480062548865
2021-12-09,28.9,30.3,28.38,29.5,163584492,0.6992152319628422,460,0,6,0,6.0,0.052443810203353536,492,0,7,0,7.0,33.8,0.16955017301038056
2022-02-08,22.73,22.73,22.05,22.57,24390785,-0.0021784455798725677,0,576,0,5,-5.0,-0.007475813544415066,0,527,0,4,-4.0,25.2,0.10866695996480424
2022-03-22,21.23,21.69,20.87,20.99,17745008,-0.12997957156673523,0,593,0,5,-5.0,-0.011770244821092235,0,542,0,1,-1.0,21.77,0.025435704192180886
