day,open,high,low,close,volume,vol_chg,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum,high_max,positive_return
2018-03-15,9.9,9.97,9.71,9.81,8510477,-0.02795850403545941,0,60,0,5,-5.0,-0.018018018018017945,0,55,0,3,-3.0,10.08,0.018181818181818077
2018-03-16,9.78,9.94,9.75,9.76,5266973,-0.3811189431567702,0,61,0,6,-6.0,-0.0050968399592253855,0,56,0,4,-4.0,10.08,0.030674846625766916
2018-03-19,9.78,9.87,9.65,9.79,4609467,-0.12483565038210753,0,62,0,7,-7.0,0.0030737704918031294,45,0,1,0,1.0,10.08,0.030674846625766916
2019-01-11,8.12,8.22,8.06,8.14,7602804,-0.20191721160341303,0,169,0,5,-5.0,0.007425742574257432,135,0,1,0,1.0,8.4,0.034482758620689724
2019-01-14,8.17,8.2,8.05,8.12,6815472,-0.10355810829793854,0,170,0,6,-6.0,-0.002457002457002644,0,159,0,1,-1.0,8.4,0.028151774785801775
2019-01-22,8.01,8.04,7.74,7.8,5997613,-0.049535124859176216,0,175,0,5,-5.0,-0.025000000000000022,0,162,0,1,-1.0,8.4,0.048689138576779145
2019-01-23,7.8,7.98,7.75,7.88,4523021,-0.2458631458882059,0,176,0,6,-6.0,0.01025641025641022,139,0,1,0,1.0,8.4,0.0769230769230771
2019-06-18,14.67,14.74,14.26,14.55,19718979,-0.0529253394684408,0,229,0,5,-5.0,-0.008179959100204415,0,199,0,1,-1.0,15.96,0.08793456032719837
2019-07-05,13.41,13.62,13.4,13.5,14903327,-0.26436831933937843,0,238,0,5,-5.0,0.00972326103216159,202,0,1,0,1.0,13.57,0.011931394481730084
2019-09-20,15.0,15.05,14.52,14.67,42151695,-0.07067447007094652,0,270,0,5,-5.0,-0.030403172504957054,0,238,0,1,-1.0,15.24,0.016000000000000014
2019-09-23,14.41,14.5,14.16,14.43,26507099,-0.3711498671642979,0,271,0,6,-6.0,-0.01635991820040905,0,239,0,2,-2.0,15.26,0.05898681471200562
2019-11-01,13.09,13.33,12.9,13.2,20031884,-0.06616862038014881,0,285,0,5,-5.0,0.01304681504221028,231,0,1,0,1.0,13.78,0.05271199388846437
2019-11-04,13.22,13.47,13.15,13.2,19812162,-0.010968613835822927,0,286,0,6,-6.0,0.0,0,0,0,0,0.0,13.78,0.04236006051437213
2020-08-13,13.38,13.49,13.28,13.31,11304125,-0.03497823730957916,0,392,0,5,-5.0,0.0007518796992480592,327,0,1,0,1.0,16.1,0.20328849028400597
2020-08-24,13.95,13.95,13.65,13.65,20151163,-0.10340534582507555,0,397,0,5,-5.0,-0.022206303724928378,0,346,0,1,-1.0,14.29,0.024372759856630788
2020-08-25,13.68,13.83,13.52,13.59,16906247,-0.16102872077408137,0,398,0,6,-6.0,-0.00439560439560438,0,347,0,2,-2.0,14.63,0.06944444444444442
2020-09-15,12.86,12.88,12.7,12.79,10642653,-0.3436639583108494,0,406,0,5,-5.0,-0.005443234836702948,0,354,0,1,-1.0,13.39,0.041213063763608115
2020-12-11,13.03,13.15,12.61,12.83,43219535,-0.1684374438600249,0,438,0,5,-5.0,-0.023592085235920934,0,385,0,5,-5.0,12.94,-0.0069071373752878085
2020-12-14,12.78,12.94,12.59,12.82,33019041,-0.23601582016095268,0,439,0,6,-6.0,-0.000779423226812126,0,386,0,6,-6.0,12.88,0.007824726134585402
2021-05-13,9.52,10.09,9.51,9.75,29900171,0.00769908026246946,382,0,5,0,5.0,0.012461059190031154,405,0,1,0,1.0,12.5,0.3130252100840336
2021-05-14,9.62,10.73,9.6,10.73,66805741,1.2342929410002372,383,0,6,0,6.0,0.10051282051282051,406,0,2,0,2.0,12.5,0.2993762993762994
2021-05-17,10.48,11.8,10.38,11.8,100587154,0.5056663169112965,384,0,7,0,7.0,0.09972041006523757,407,0,3,0,3.0,12.5,0.19274809160305328
2021-09-01,10.19,10.64,10.15,10.43,38607403,0.5333994157359208,422,0,5,0,5.0,0.015579357351509282,441,0,3,0,3.0,11.29,0.10794896957801758
